"","start_station_name","start_station_longitude","start_station_latitude","end_station_name","end_station_longitude","end_station_latitude","n"
"937","Bullock Museum @ Congress & MLK",-97.73809,30.28039,"Toomey Rd @ South Lamar",-97.75824,30.26304,17
"938","Bullock Museum @ Congress & MLK",-97.73809,30.28039,"Trinity & 6th Street",-97.73933,30.26735,256
"939","Bullock Museum @ Congress & MLK",-97.73809,30.28039,"UT West Mall @ Guadalupe",-97.74181,30.28576,543
"940","Bullock Museum @ Congress & MLK",-97.73809,30.28039,"Waller & 6th St.",-97.73049,30.26461,39
"941","Bullock Museum @ Congress & MLK",-97.73809,30.28039,"West & 6th St.",-97.75046,30.27041,225
"942","Bullock Museum @ Congress & MLK",-97.73809,30.28039,"Zilker Park",-97.76822,30.2659,48
"943","Bullock Museum @ Congress & MLK",-97.73809,30.28039,"Zilker Park West",-97.76826,30.26587,3
"944","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"11th & San Jacinto",-97.73854,30.27193,1
"945","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"2nd & Congress",-97.74355,30.26408,24
"946","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"3rd & West",-97.75189,30.2678,5
"947","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"4th & Congress",-97.74378,30.26634,78
"948","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"5th & Bowie",-97.75332,30.2696,45
"949","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"5th & San Marcos",-97.73289,30.26416,68
"950","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"8th & Congress",-97.74186,30.2698,12
"951","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"ACC - Rio Grande & 12th",-97.74739,30.27595,1
"952","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"ACC - West & 12th Street",-97.74831,30.27624,2
"953","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Barton Springs & Riverside",-97.74872,30.2587,15
"954","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Barton Springs @ Kinney Ave",-97.76118,30.262,4
"955","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Barton Springs Pool",-97.7712,30.26452,3
"956","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Brazos & 6th",-97.74154,30.26754,7
"957","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,2
"958","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Capitol Station / Congress & 11th",-97.74127,30.2726,11
"959","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"City Hall / Lavaca & 2nd",-97.74678,30.26476,41
"960","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Convention Center / 3rd & Trinity",-97.74023,30.26426,6
"961","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,69
"962","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Davis at Rainey Street",-97.73845,30.26019,12
"963","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"East 11th St. & San Marcos",-97.73074,30.26968,10
"964","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"East 11th St. at Victory Grill",-97.72843,30.26896,16
"965","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"East 2nd & Pedernales",-97.71665,30.25542,10
"966","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"East 4th & Chicon",-97.72373,30.25987,17
"967","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"East 6th & Pedernales St.",-97.71475,30.25895,87
"968","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"East 6th at Robert Martinez",-97.71899,30.26032,78
"969","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"East 7th & Pleasant Valley",-97.71002,30.26025,7
"970","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Lavaca & 6th",-97.74525,30.26889,1
"971","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Long Center @ South 1st & Riverside",-97.74971,30.25941,17
"972","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,1
"973","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Nueces @ 3rd",-97.74939,30.26694,7
"974","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Palmer Auditorium",-97.75346,30.25971,11
"975","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,12
"976","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Plaza Saltillo",-97.72743,30.26217,577
"977","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Rainey @ River St",-97.7391,30.25802,4
"978","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Rainey St @ Cummings",-97.73982,30.25579,62
"979","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Red River & 8th Street",-97.73646,30.26854,18
"980","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,3
"981","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,16
"982","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Riverside @ S. Lamar",-97.75665,30.26446,50
"983","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"San Jacinto & 8th Street",-97.73986,30.26912,8
"984","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"South Congress & Academy",-97.74854,30.25226,14
"985","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,4
"986","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"South Congress & Elizabeth",-97.75019,30.24891,4
"987","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"South Congress & James",-97.74926,30.25103,4
"988","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,1
"989","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Toomey Rd @ South Lamar",-97.75824,30.26304,8
"990","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Trinity & 6th Street",-97.73933,30.26735,21
"991","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Waller & 6th St.",-97.73049,30.26461,62
"992","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"West & 6th St.",-97.75046,30.27041,6
"993","Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,"Zilker Park",-97.76822,30.2659,4
"994","Capitol Station / Congress & 11th",-97.74127,30.2726,"11th & San Jacinto",-97.73854,30.27193,62
"995","Capitol Station / Congress & 11th",-97.74127,30.2726,"17th & Guadalupe",-97.74254,30.27974,212
"996","Capitol Station / Congress & 11th",-97.74127,30.2726,"2nd & Congress",-97.74355,30.26408,852
"997","Capitol Station / Congress & 11th",-97.74127,30.2726,"3rd & West",-97.75189,30.2678,111
"998","Capitol Station / Congress & 11th",-97.74127,30.2726,"4th & Congress",-97.74378,30.26634,939
"999","Capitol Station / Congress & 11th",-97.74127,30.2726,"5th & Bowie",-97.75332,30.2696,378
"1000","Capitol Station / Congress & 11th",-97.74127,30.2726,"5th & San Marcos",-97.73289,30.26416,51
"1001","Capitol Station / Congress & 11th",-97.74127,30.2726,"6th & Congress",-97.74285,30.26822,1
"1002","Capitol Station / Congress & 11th",-97.74127,30.2726,"6th & Navasota St.",-97.72864,30.26383,11
"1003","Capitol Station / Congress & 11th",-97.74127,30.2726,"8th & Congress",-97.74186,30.2698,397
"1004","Capitol Station / Congress & 11th",-97.74127,30.2726,"8th & Guadalupe",-97.74563,30.27106,20
"1005","Capitol Station / Congress & 11th",-97.74127,30.2726,"ACC - Rio Grande & 12th",-97.74739,30.27595,100
"1006","Capitol Station / Congress & 11th",-97.74127,30.2726,"ACC - West & 12th Street",-97.74831,30.27624,133
"1007","Capitol Station / Congress & 11th",-97.74127,30.2726,"Barton Springs & Riverside",-97.74872,30.2587,519
"1008","Capitol Station / Congress & 11th",-97.74127,30.2726,"Barton Springs @ Kinney Ave",-97.76118,30.262,115
"1009","Capitol Station / Congress & 11th",-97.74127,30.2726,"Barton Springs Pool",-97.7712,30.26452,35
"1010","Capitol Station / Congress & 11th",-97.74127,30.2726,"Brazos & 6th",-97.74154,30.26754,160
"1011","Capitol Station / Congress & 11th",-97.74127,30.2726,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,681
"1012","Capitol Station / Congress & 11th",-97.74127,30.2726,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,23
"1013","Capitol Station / Congress & 11th",-97.74127,30.2726,"City Hall / Lavaca & 2nd",-97.74678,30.26476,861
"1014","Capitol Station / Congress & 11th",-97.74127,30.2726,"Convention Center / 3rd & Trinity",-97.74023,30.26426,291
"1015","Capitol Station / Congress & 11th",-97.74127,30.2726,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,546
"1016","Capitol Station / Congress & 11th",-97.74127,30.2726,"Davis at Rainey Street",-97.73845,30.26019,307
"1017","Capitol Station / Congress & 11th",-97.74127,30.2726,"East 11th St. & San Marcos",-97.73074,30.26968,179
"1018","Capitol Station / Congress & 11th",-97.74127,30.2726,"East 11th St. at Victory Grill",-97.72843,30.26896,160
"1019","Capitol Station / Congress & 11th",-97.74127,30.2726,"East 2nd & Pedernales",-97.71665,30.25542,14
"1020","Capitol Station / Congress & 11th",-97.74127,30.2726,"East 4th & Chicon",-97.72373,30.25987,28
"1021","Capitol Station / Congress & 11th",-97.74127,30.2726,"East 6th & Pedernales St.",-97.71475,30.25895,32
"1022","Capitol Station / Congress & 11th",-97.74127,30.2726,"East 6th at Robert Martinez",-97.71899,30.26032,26
"1023","Capitol Station / Congress & 11th",-97.74127,30.2726,"East 7th & Pleasant Valley",-97.71002,30.26025,3
"1024","Capitol Station / Congress & 11th",-97.74127,30.2726,"Guadalupe & 21st",-97.74198,30.28395,523
"1025","Capitol Station / Congress & 11th",-97.74127,30.2726,"Lavaca & 6th",-97.74525,30.26889,125
"1026","Capitol Station / Congress & 11th",-97.74127,30.2726,"Long Center @ South 1st & Riverside",-97.74971,30.25941,281
"1027","Capitol Station / Congress & 11th",-97.74127,30.2726,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,26
"1028","Capitol Station / Congress & 11th",-97.74127,30.2726,"Nueces @ 3rd",-97.74939,30.26694,63
"1029","Capitol Station / Congress & 11th",-97.74127,30.2726,"Palmer Auditorium",-97.75346,30.25971,122
"1030","Capitol Station / Congress & 11th",-97.74127,30.2726,"Pease Park",-97.75219,30.28118,3
"1031","Capitol Station / Congress & 11th",-97.74127,30.2726,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,205
"1032","Capitol Station / Congress & 11th",-97.74127,30.2726,"Plaza Saltillo",-97.72743,30.26217,76
"1033","Capitol Station / Congress & 11th",-97.74127,30.2726,"Rainey @ River St",-97.7391,30.25802,55
"1034","Capitol Station / Congress & 11th",-97.74127,30.2726,"Rainey St @ Cummings",-97.73982,30.25579,199
"1035","Capitol Station / Congress & 11th",-97.74127,30.2726,"Red River & 8th Street",-97.73646,30.26854,146
"1036","Capitol Station / Congress & 11th",-97.74127,30.2726,"Republic Square",-97.74802,30.26751,29
"1037","Capitol Station / Congress & 11th",-97.74127,30.2726,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,42
"1038","Capitol Station / Congress & 11th",-97.74127,30.2726,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,344
"1039","Capitol Station / Congress & 11th",-97.74127,30.2726,"Riverside @ S. Lamar",-97.75665,30.26446,287
"1040","Capitol Station / Congress & 11th",-97.74127,30.2726,"San Jacinto & 8th Street",-97.73986,30.26912,150
"1041","Capitol Station / Congress & 11th",-97.74127,30.2726,"South Congress & Academy",-97.74854,30.25226,509
"1042","Capitol Station / Congress & 11th",-97.74127,30.2726,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,79
"1043","Capitol Station / Congress & 11th",-97.74127,30.2726,"South Congress & Elizabeth",-97.75019,30.24891,254
"1044","Capitol Station / Congress & 11th",-97.74127,30.2726,"South Congress & James",-97.74926,30.25103,587
"1045","Capitol Station / Congress & 11th",-97.74127,30.2726,"State Capitol @ 14th & Colorado",-97.74155,30.27654,130
"1046","Capitol Station / Congress & 11th",-97.74127,30.2726,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,153
"1047","Capitol Station / Congress & 11th",-97.74127,30.2726,"State Parking Garage @ Brazos & 18th",-97.73715,30.27907,12
"1048","Capitol Station / Congress & 11th",-97.74127,30.2726,"Toomey Rd @ South Lamar",-97.75824,30.26304,45
"1049","Capitol Station / Congress & 11th",-97.74127,30.2726,"Trinity & 6th Street",-97.73933,30.26735,486
"1050","Capitol Station / Congress & 11th",-97.74127,30.2726,"UT West Mall @ Guadalupe",-97.74181,30.28576,615
"1051","Capitol Station / Congress & 11th",-97.74127,30.2726,"Waller & 6th St.",-97.73049,30.26461,88
"1052","Capitol Station / Congress & 11th",-97.74127,30.2726,"West & 6th St.",-97.75046,30.27041,358
"1053","Capitol Station / Congress & 11th",-97.74127,30.2726,"Zilker Park",-97.76822,30.2659,97
"1054","Capitol Station / Congress & 11th",-97.74127,30.2726,"Zilker Park West",-97.76826,30.26587,16
"1055","City Hall / Lavaca & 2nd",-97.74678,30.26476,"11th & San Jacinto",-97.73854,30.27193,30
"1056","City Hall / Lavaca & 2nd",-97.74678,30.26476,"17th & Guadalupe",-97.74254,30.27974,180
"1057","City Hall / Lavaca & 2nd",-97.74678,30.26476,"2nd & Congress",-97.74355,30.26408,570
"1058","City Hall / Lavaca & 2nd",-97.74678,30.26476,"3rd & West",-97.75189,30.2678,997
"1059","City Hall / Lavaca & 2nd",-97.74678,30.26476,"4th & Congress",-97.74378,30.26634,476
"1060","City Hall / Lavaca & 2nd",-97.74678,30.26476,"5th & Bowie",-97.75332,30.2696,1471
"1061","City Hall / Lavaca & 2nd",-97.74678,30.26476,"5th & San Marcos",-97.73289,30.26416,289
"1062","City Hall / Lavaca & 2nd",-97.74678,30.26476,"6th & Navasota St.",-97.72864,30.26383,28
"1063","City Hall / Lavaca & 2nd",-97.74678,30.26476,"8th & Congress",-97.74186,30.2698,836
"1064","City Hall / Lavaca & 2nd",-97.74678,30.26476,"8th & Guadalupe",-97.74563,30.27106,25
"1065","City Hall / Lavaca & 2nd",-97.74678,30.26476,"ACC - Rio Grande & 12th",-97.74739,30.27595,61
"1066","City Hall / Lavaca & 2nd",-97.74678,30.26476,"ACC - West & 12th Street",-97.74831,30.27624,40
"1067","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Barton Springs & Riverside",-97.74872,30.2587,557
"1068","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Barton Springs @ Kinney Ave",-97.76118,30.262,574
"1069","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Barton Springs Pool",-97.7712,30.26452,290
"1070","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Brazos & 6th",-97.74154,30.26754,114
"1071","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,218
"1072","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,24
"1073","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Capitol Station / Congress & 11th",-97.74127,30.2726,567
"1074","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Convention Center / 3rd & Trinity",-97.74023,30.26426,376
"1075","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,1172
"1076","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Davis at Rainey Street",-97.73845,30.26019,805
"1077","City Hall / Lavaca & 2nd",-97.74678,30.26476,"East 11th St. & San Marcos",-97.73074,30.26968,153
"1078","City Hall / Lavaca & 2nd",-97.74678,30.26476,"East 11th St. at Victory Grill",-97.72843,30.26896,40
"1079","City Hall / Lavaca & 2nd",-97.74678,30.26476,"East 2nd & Pedernales",-97.71665,30.25542,33
"1080","City Hall / Lavaca & 2nd",-97.74678,30.26476,"East 4th & Chicon",-97.72373,30.25987,64
"1081","City Hall / Lavaca & 2nd",-97.74678,30.26476,"East 6th & Pedernales St.",-97.71475,30.25895,83
"1082","City Hall / Lavaca & 2nd",-97.74678,30.26476,"East 6th at Robert Martinez",-97.71899,30.26032,139
"1083","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Guadalupe & 21st",-97.74198,30.28395,188
"1084","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Lavaca & 6th",-97.74525,30.26889,70
"1085","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Long Center @ South 1st & Riverside",-97.74971,30.25941,903
"1086","City Hall / Lavaca & 2nd",-97.74678,30.26476,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,147
"1087","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Nueces @ 3rd",-97.74939,30.26694,87
"1088","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Palmer Auditorium",-97.75346,30.25971,614
"1089","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Pease Park",-97.75219,30.28118,6
"1090","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,700
"1091","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Plaza Saltillo",-97.72743,30.26217,255
"1092","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Rainey @ River St",-97.7391,30.25802,95
"1093","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Rainey St @ Cummings",-97.73982,30.25579,901
"1094","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Red River & 8th Street",-97.73646,30.26854,264
"1095","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Republic Square",-97.74802,30.26751,20
"1096","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,25
"1097","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,200
"1098","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Riverside @ S. Lamar",-97.75665,30.26446,1197
"1099","City Hall / Lavaca & 2nd",-97.74678,30.26476,"San Jacinto & 8th Street",-97.73986,30.26912,170
"1100","City Hall / Lavaca & 2nd",-97.74678,30.26476,"South Congress & Academy",-97.74854,30.25226,485
"1101","City Hall / Lavaca & 2nd",-97.74678,30.26476,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,43
"1102","City Hall / Lavaca & 2nd",-97.74678,30.26476,"South Congress & Elizabeth",-97.75019,30.24891,395
"1103","City Hall / Lavaca & 2nd",-97.74678,30.26476,"South Congress & James",-97.74926,30.25103,644
"1104","City Hall / Lavaca & 2nd",-97.74678,30.26476,"State Capitol @ 14th & Colorado",-97.74155,30.27654,100
"1105","City Hall / Lavaca & 2nd",-97.74678,30.26476,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,39
"1106","City Hall / Lavaca & 2nd",-97.74678,30.26476,"State Parking Garage @ Brazos & 18th",-97.73715,30.27907,4
"1107","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Toomey Rd @ South Lamar",-97.75824,30.26304,206
"1108","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Trinity & 6th Street",-97.73933,30.26735,393
"1109","City Hall / Lavaca & 2nd",-97.74678,30.26476,"UT West Mall @ Guadalupe",-97.74181,30.28576,164
"1110","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Waller & 6th St.",-97.73049,30.26461,150
"1111","City Hall / Lavaca & 2nd",-97.74678,30.26476,"West & 6th St.",-97.75046,30.27041,500
"1112","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Zilker Park",-97.76822,30.2659,332
"1113","City Hall / Lavaca & 2nd",-97.74678,30.26476,"Zilker Park West",-97.76826,30.26587,83
"1114","Convention Center / 3rd & Trinity",-97.74023,30.26426,"11th & San Jacinto",-97.73854,30.27193,49
